sheet_name,row_number,series_label,period,value,variable
Summary 1,41,House purchase Per cent,2022-Q4,53.503,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2023-Q1,57.217,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2023-Q2,61.047,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2023-Q3,60.968,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2023-Q4,60.842,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2024-Q1,61.686,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2024-Q2,70.263,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2024-Q3,69.788,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2024-Q4,66.141,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2025-Q1,65.895,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2025-Q2,63.817,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2025-Q3,65.467,house_purchase_share_pct
Summary 1,41,House purchase Per cent,2025-Q4,62.771,house_purchase_share_pct
Summary 1,42,Remortgage Per cent,2007-Q1,41.81,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2007-Q2,38.12,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2007-Q3,41.27,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2007-Q4,46.16,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2008-Q1,53.98,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2008-Q2,56.44,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2008-Q3,57.9,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2008-Q4,57.11,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2009-Q1,41.56,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2009-Q2,34.93,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2009-Q3,30.49,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2009-Q4,26.95,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2010-Q1,32.15,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2010-Q2,28.52,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2010-Q3,30.74,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2010-Q4,35.95,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2011-Q1,40.71,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2011-Q2,31.34,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2011-Q3,32.36,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2011-Q4,34.49,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2012-Q1,33.99,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2012-Q2,28.86,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2012-Q3,29.17,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2012-Q4,30.8,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2013-Q1,31.0,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2013-Q2,28.06,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2013-Q3,29.97,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2013-Q4,28.71,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2014-Q1,29.3,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2014-Q2,24.73,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2014-Q3,27.02,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2014-Q4,30.69,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2015-Q1,31.301,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2015-Q2,28.931,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2015-Q3,30.171,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2015-Q4,31.88,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2016-Q1,33.331,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2016-Q2,30.5,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2016-Q3,34.23,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2016-Q4,34.92,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2017-Q1,36.163,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2017-Q2,33.164,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2017-Q3,36.465,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2017-Q4,40.281,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2018-Q1,38.447,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2018-Q2,36.726,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2018-Q3,38.365,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2018-Q4,39.903,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2019-Q1,38.935,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2019-Q2,33.365,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2019-Q3,34.97,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2019-Q4,38.665,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2020-Q1,37.634,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2020-Q2,48.824,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2020-Q3,24.982,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2020-Q4,23.591,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2021-Q1,25.182,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2021-Q2,23.155,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2021-Q3,30.453,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2021-Q4,35.35,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2022-Q1,35.77,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2022-Q2,31.901,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2022-Q3,35.864,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2022-Q4,41.214,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2023-Q1,37.295,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2023-Q2,34.649,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2023-Q3,34.629,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2023-Q4,34.593,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2024-Q1,34.331,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2024-Q2,25.571,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2024-Q3,25.682,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2024-Q4,29.519,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2025-Q1,29.982,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2025-Q2,32.277,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2025-Q3,30.329,remortgage_share_pct
Summary 1,42,Remortgage Per cent,2025-Q4,31.928,remortgage_share_pct
Summary 2,18,< = 75% Per cent,2007-Q1,48.622,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2007-Q2,47.587,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2007-Q3,48.622,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2007-Q4,49.537,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2008-Q1,54.656,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2008-Q2,55.668,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2008-Q3,64.261,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2008-Q4,65.197,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2009-Q1,73.6,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2009-Q2,74.054,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2009-Q3,73.772,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2009-Q4,72.006,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2010-Q1,73.046,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2010-Q2,70.81,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2010-Q3,69.874,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2010-Q4,70.435,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2011-Q1,74.108,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2011-Q2,69.598,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2011-Q3,69.563,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2011-Q4,67.623,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2012-Q1,68.255,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2012-Q2,67.279,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2012-Q3,68.104,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2012-Q4,66.264,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2013-Q1,67.018,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2013-Q2,65.215,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2013-Q3,65.14,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2013-Q4,64.628,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2014-Q1,64.827,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2014-Q2,64.551,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2014-Q3,64.161,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2014-Q4,64.637,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2015-Q1,67.487,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2015-Q2,65.783,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2015-Q3,65.292,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2015-Q4,66.066,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2016-Q1,68.008,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2016-Q2,64.928,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2016-Q3,64.092,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2016-Q4,65.02,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2017-Q1,67.063,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2017-Q2,64.214,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2017-Q3,64.286,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2017-Q4,64.742,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2018-Q1,66.122,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2018-Q2,63.914,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2018-Q3,61.922,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2018-Q4,62.295,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2019-Q1,62.963,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2019-Q2,60.341,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2019-Q3,58.855,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2019-Q4,59.491,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2020-Q1,62.016,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2020-Q2,63.581,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2020-Q3,60.413,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2020-Q4,60.027,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2021-Q1,63.175,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2021-Q2,60.266,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2021-Q3,59.699,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2021-Q4,63.28,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2022-Q1,64.491,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2022-Q2,61.781,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2022-Q3,61.573,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2022-Q4,62.973,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2023-Q1,67.451,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2023-Q2,63.183,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2023-Q3,60.601,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2023-Q4,59.874,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2024-Q1,62.09,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2024-Q2,57.246,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2024-Q3,55.438,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2024-Q4,55.957,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2025-Q1,54.278,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2025-Q2,56.747,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2025-Q3,55.294,ltv_le_75_pct
Summary 2,18,< = 75% Per cent,2025-Q4,53.078,ltv_le_75_pct
Summary 2,19,Over 75 < = 90% Per cent,2007-Q1,37.24,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2007-Q2,37.653,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2007-Q3,37.052,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2007-Q4,37.137,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2008-Q1,34.776,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2008-Q2,33.94,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2008-Q3,29.257,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2008-Q4,28.875,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2009-Q1,22.995,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2009-Q2,23.238,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2009-Q3,24.625,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2009-Q4,26.524,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2010-Q1,25.361,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2010-Q2,27.09,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2010-Q3,27.798,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2010-Q4,27.388,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2011-Q1,24.178,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2011-Q2,28.55,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2011-Q3,28.729,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2011-Q4,30.537,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2012-Q1,29.435,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2012-Q2,30.323,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2012-Q3,29.578,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2012-Q4,31.651,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2013-Q1,30.877,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2013-Q2,32.244,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2013-Q3,32.703,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2013-Q4,33.243,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2014-Q1,31.637,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2014-Q2,30.862,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2014-Q3,31.47,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2014-Q4,31.565,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2015-Q1,28.991,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2015-Q2,30.382,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2015-Q3,31.226,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2015-Q4,30.509,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2016-Q1,29.048,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2016-Q2,30.88,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2016-Q3,31.108,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2016-Q4,30.563,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2017-Q1,28.947,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2017-Q2,31.061,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2017-Q3,31.423,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2017-Q4,31.451,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2018-Q1,30.569,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2018-Q2,32.285,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2018-Q3,33.856,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2018-Q4,33.397,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2019-Q1,32.529,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2019-Q2,34.159,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2019-Q3,35.223,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2019-Q4,34.792,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2020-Q1,32.755,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2020-Q2,31.569,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2020-Q3,36.072,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2020-Q4,38.755,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2021-Q1,35.721,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2021-Q2,37.665,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2021-Q3,36.141,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2021-Q4,32.543,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2022-Q1,31.563,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2022-Q2,33.766,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2022-Q3,33.413,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2022-Q4,31.964,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2023-Q1,28.555,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2023-Q2,32.314,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2023-Q3,34.374,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2023-Q4,34.604,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2024-Q1,32.737,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2024-Q2,36.744,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2024-Q3,37.991,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2024-Q4,37.758,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2025-Q1,39.057,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2025-Q2,36.276,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2025-Q3,37.284,ltv_75_90_pct
Summary 2,19,Over 75 < = 90% Per cent,2025-Q4,38.576,ltv_75_90_pct
Summary 2,20,Over 90 < = 95% Per cent,2007-Q1,8.518,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2007-Q2,9.29,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2007-Q3,8.269,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2007-Q4,7.781,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2008-Q1,6.395,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2008-Q2,7.284,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2008-Q3,5.087,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2008-Q4,4.581,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2009-Q1,2.512,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2009-Q2,1.907,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2009-Q3,1.094,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2009-Q4,0.911,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2010-Q1,1.007,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2010-Q2,1.614,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2010-Q3,1.759,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2010-Q4,1.578,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2011-Q1,1.248,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2011-Q2,1.483,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2011-Q3,1.356,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2011-Q4,1.452,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2012-Q1,1.945,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2012-Q2,1.76,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2012-Q3,1.873,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2012-Q4,1.712,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2013-Q1,1.627,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2013-Q2,2.092,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2013-Q3,1.734,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2013-Q4,1.725,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2014-Q1,3.078,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2014-Q2,4.162,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2014-Q3,4.027,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2014-Q4,3.466,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2015-Q1,3.111,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2015-Q2,3.534,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2015-Q3,3.241,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2015-Q4,3.181,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2016-Q1,2.674,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2016-Q2,3.97,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2016-Q3,4.509,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2016-Q4,4.025,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2017-Q1,3.741,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2017-Q2,4.453,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2017-Q3,4.04,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2017-Q4,3.512,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2018-Q1,3.086,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2018-Q2,3.622,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2018-Q3,3.975,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2018-Q4,4.105,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2019-Q1,4.321,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2019-Q2,5.221,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2019-Q3,5.668,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2019-Q4,5.451,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2020-Q1,4.948,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2020-Q2,4.566,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2020-Q3,3.205,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2020-Q4,1.058,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2021-Q1,0.957,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2021-Q2,1.817,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2021-Q3,3.859,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2021-Q4,3.942,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2022-Q1,3.76,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2022-Q2,4.258,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2022-Q3,4.772,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2022-Q4,4.815,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2023-Q1,3.721,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2023-Q2,4.239,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2023-Q3,4.725,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2023-Q4,5.187,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2024-Q1,4.872,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2024-Q2,5.684,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2024-Q3,6.263,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2024-Q4,6.068,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2025-Q1,6.43,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2025-Q2,6.648,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2025-Q3,7.053,ltv_90_95_pct
Summary 2,20,Over 90 < = 95% Per cent,2025-Q4,7.834,ltv_90_95_pct
Summary 2,21,Over 95% Per cent,2007-Q1,5.619,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2007-Q2,5.471,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2007-Q3,6.057,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2007-Q4,5.545,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2008-Q1,4.173,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2008-Q2,3.109,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2008-Q3,1.395,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2008-Q4,1.347,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2009-Q1,0.893,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2009-Q2,0.801,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2009-Q3,0.509,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2009-Q4,0.559,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2010-Q1,0.586,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2010-Q2,0.486,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2010-Q3,0.569,ltv_gt_95_pct
