sheet_name,row_number,series_label,period,value
Summary 1,26,Variable rate loans Per cent,2023-Q4,6.122
Summary 1,26,Variable rate loans Per cent,2024-Q1,6.168
Summary 1,26,Variable rate loans Per cent,2024-Q2,6.351
Summary 1,26,Variable rate loans Per cent,2024-Q3,6.028
Summary 1,26,Variable rate loans Per cent,2024-Q4,5.869
Summary 1,26,Variable rate loans Per cent,2025-Q1,5.513
Summary 1,26,Variable rate loans Per cent,2025-Q2,5.279
Summary 1,26,Variable rate loans Per cent,2025-Q3,4.907
Summary 1,26,Variable rate loans Per cent,2025-Q4,4.855
Summary 1,27,All loans Per cent,2007-Q1,5.533
Summary 1,27,All loans Per cent,2007-Q2,5.711
Summary 1,27,All loans Per cent,2007-Q3,5.93
Summary 1,27,All loans Per cent,2007-Q4,6.066
Summary 1,27,All loans Per cent,2008-Q1,5.895
Summary 1,27,All loans Per cent,2008-Q2,5.828
Summary 1,27,All loans Per cent,2008-Q3,6.113
Summary 1,27,All loans Per cent,2008-Q4,5.08
Summary 1,27,All loans Per cent,2009-Q1,4.051
Summary 1,27,All loans Per cent,2009-Q2,4.033
Summary 1,27,All loans Per cent,2009-Q3,4.172
Summary 1,27,All loans Per cent,2009-Q4,3.981
Summary 1,27,All loans Per cent,2010-Q1,3.843
Summary 1,27,All loans Per cent,2010-Q2,3.794
Summary 1,27,All loans Per cent,2010-Q3,3.787
Summary 1,27,All loans Per cent,2010-Q4,3.65
Summary 1,27,All loans Per cent,2011-Q1,3.648
Summary 1,27,All loans Per cent,2011-Q2,3.808
Summary 1,27,All loans Per cent,2011-Q3,3.591
Summary 1,27,All loans Per cent,2011-Q4,3.485
Summary 1,27,All loans Per cent,2012-Q1,3.498
Summary 1,27,All loans Per cent,2012-Q2,3.776
Summary 1,27,All loans Per cent,2012-Q3,3.886
Summary 1,27,All loans Per cent,2012-Q4,3.806
Summary 1,27,All loans Per cent,2013-Q1,3.648
Summary 1,27,All loans Per cent,2013-Q2,3.468
Summary 1,27,All loans Per cent,2013-Q3,3.322
Summary 1,27,All loans Per cent,2013-Q4,3.246
Summary 1,27,All loans Per cent,2014-Q1,3.244
Summary 1,27,All loans Per cent,2014-Q2,3.258
Summary 1,27,All loans Per cent,2014-Q3,3.315
Summary 1,27,All loans Per cent,2014-Q4,3.257
Summary 1,27,All loans Per cent,2015-Q1,2.991
Summary 1,27,All loans Per cent,2015-Q2,2.827
Summary 1,27,All loans Per cent,2015-Q3,2.733
Summary 1,27,All loans Per cent,2015-Q4,2.689
Summary 1,27,All loans Per cent,2016-Q1,2.635
Summary 1,27,All loans Per cent,2016-Q2,2.554
Summary 1,27,All loans Per cent,2016-Q3,2.466
Summary 1,27,All loans Per cent,2016-Q4,2.338
Summary 1,27,All loans Per cent,2017-Q1,2.3
Summary 1,27,All loans Per cent,2017-Q2,2.276
Summary 1,27,All loans Per cent,2017-Q3,2.202
Summary 1,27,All loans Per cent,2017-Q4,2.187
Summary 1,27,All loans Per cent,2018-Q1,2.199
Summary 1,27,All loans Per cent,2018-Q2,2.271
Summary 1,27,All loans Per cent,2018-Q3,2.292
Summary 1,27,All loans Per cent,2018-Q4,2.286
Summary 1,27,All loans Per cent,2019-Q1,2.313
Summary 1,27,All loans Per cent,2019-Q2,2.285
Summary 1,27,All loans Per cent,2019-Q3,2.245
Summary 1,27,All loans Per cent,2019-Q4,2.159
Summary 1,27,All loans Per cent,2020-Q1,2.07
Summary 1,27,All loans Per cent,2020-Q2,1.949
Summary 1,27,All loans Per cent,2020-Q3,1.933
Summary 1,27,All loans Per cent,2020-Q4,2.057
Summary 1,27,All loans Per cent,2021-Q1,2.17
Summary 1,27,All loans Per cent,2021-Q2,2.198
Summary 1,27,All loans Per cent,2021-Q3,2.146
Summary 1,27,All loans Per cent,2021-Q4,1.924
Summary 1,27,All loans Per cent,2022-Q1,1.901
Summary 1,27,All loans Per cent,2022-Q2,2.176
Summary 1,27,All loans Per cent,2022-Q3,2.721
Summary 1,27,All loans Per cent,2022-Q4,3.447
Summary 1,27,All loans Per cent,2023-Q1,4.319
Summary 1,27,All loans Per cent,2023-Q2,4.683
Summary 1,27,All loans Per cent,2023-Q3,4.86
Summary 1,27,All loans Per cent,2023-Q4,5.341
Summary 1,27,All loans Per cent,2024-Q1,5.05
Summary 1,27,All loans Per cent,2024-Q2,4.87
Summary 1,27,All loans Per cent,2024-Q3,4.909
Summary 1,27,All loans Per cent,2024-Q4,4.685
Summary 1,27,All loans Per cent,2025-Q1,4.646
Summary 1,27,All loans Per cent,2025-Q2,4.635
Summary 1,27,All loans Per cent,2025-Q3,4.469
Summary 1,27,All loans Per cent,2025-Q4,4.379
Summary 1,31,House purchase Per cent,2007-Q1,50.8
Summary 1,31,House purchase Per cent,2007-Q2,54.34
Summary 1,31,House purchase Per cent,2007-Q3,55.21
Summary 1,31,House purchase Per cent,2007-Q4,53.59
Summary 1,31,House purchase Per cent,2008-Q1,42.77
Summary 1,31,House purchase Per cent,2008-Q2,44.35
Summary 1,31,House purchase Per cent,2008-Q3,37.56
Summary 1,31,House purchase Per cent,2008-Q4,38.19
Summary 1,31,House purchase Per cent,2009-Q1,36.84
Summary 1,31,House purchase Per cent,2009-Q2,50.67
Summary 1,31,House purchase Per cent,2009-Q3,57.35
Summary 1,31,House purchase Per cent,2009-Q4,61.99
Summary 1,31,House purchase Per cent,2010-Q1,57.61
Summary 1,31,House purchase Per cent,2010-Q2,61.18
Summary 1,31,House purchase Per cent,2010-Q3,63.63
Summary 1,31,House purchase Per cent,2010-Q4,60.63
Summary 1,31,House purchase Per cent,2011-Q1,53.89
Summary 1,31,House purchase Per cent,2011-Q2,59.13
Summary 1,31,House purchase Per cent,2011-Q3,60.5
Summary 1,31,House purchase Per cent,2011-Q4,61.26
Summary 1,31,House purchase Per cent,2012-Q1,59.38
Summary 1,31,House purchase Per cent,2012-Q2,62.45
Summary 1,31,House purchase Per cent,2012-Q3,66.3
Summary 1,31,House purchase Per cent,2012-Q4,66.11
Summary 1,31,House purchase Per cent,2013-Q1,63.0
Summary 1,31,House purchase Per cent,2013-Q2,64.73
Summary 1,31,House purchase Per cent,2013-Q3,67.38
Summary 1,31,House purchase Per cent,2013-Q4,68.07
Summary 1,31,House purchase Per cent,2014-Q1,66.17
Summary 1,31,House purchase Per cent,2014-Q2,69.93
Summary 1,31,House purchase Per cent,2014-Q3,71.63
Summary 1,31,House purchase Per cent,2014-Q4,70.87
Summary 1,31,House purchase Per cent,2015-Q1,66.514
Summary 1,31,House purchase Per cent,2015-Q2,68.278
Summary 1,31,House purchase Per cent,2015-Q3,70.771
Summary 1,31,House purchase Per cent,2015-Q4,69.705
Summary 1,31,House purchase Per cent,2016-Q1,69.764
Summary 1,31,House purchase Per cent,2016-Q2,63.745
Summary 1,31,House purchase Per cent,2016-Q3,66.578
Summary 1,31,House purchase Per cent,2016-Q4,66.526
Summary 1,31,House purchase Per cent,2017-Q1,61.794
Summary 1,31,House purchase Per cent,2017-Q2,66.659
Summary 1,31,House purchase Per cent,2017-Q3,66.466
Summary 1,31,House purchase Per cent,2017-Q4,65.064
Summary 1,31,House purchase Per cent,2018-Q1,61.249
Summary 1,31,House purchase Per cent,2018-Q2,63.169
Summary 1,31,House purchase Per cent,2018-Q3,64.003
Summary 1,31,House purchase Per cent,2018-Q4,63.499
Summary 1,31,House purchase Per cent,2019-Q1,60.069
Summary 1,31,House purchase Per cent,2019-Q2,63.66
Summary 1,31,House purchase Per cent,2019-Q3,65.532
Summary 1,31,House purchase Per cent,2019-Q4,64.484
Summary 1,31,House purchase Per cent,2020-Q1,60.795
Summary 1,31,House purchase Per cent,2020-Q2,55.915
Summary 1,31,House purchase Per cent,2020-Q3,68.323
Summary 1,31,House purchase Per cent,2020-Q4,75.058
Summary 1,31,House purchase Per cent,2021-Q1,75.828
Summary 1,31,House purchase Per cent,2021-Q2,77.824
Summary 1,31,House purchase Per cent,2021-Q3,70.775
Summary 1,31,House purchase Per cent,2021-Q4,64.826
Summary 1,31,House purchase Per cent,2022-Q1,64.09
Summary 1,31,House purchase Per cent,2022-Q2,66.045
Summary 1,31,House purchase Per cent,2022-Q3,68.627
Summary 1,31,House purchase Per cent,2022-Q4,67.23
Summary 1,31,House purchase Per cent,2023-Q1,60.211
Summary 1,31,House purchase Per cent,2023-Q2,62.526
Summary 1,31,House purchase Per cent,2023-Q3,65.762
Summary 1,31,House purchase Per cent,2023-Q4,66.773
Summary 1,31,House purchase Per cent,2024-Q1,62.972
Summary 1,31,House purchase Per cent,2024-Q2,66.564
Summary 1,31,House purchase Per cent,2024-Q3,72.398
Summary 1,31,House purchase Per cent,2024-Q4,71.925
Summary 1,31,House purchase Per cent,2025-Q1,74.388
Summary 1,31,House purchase Per cent,2025-Q2,65.28
Summary 1,31,House purchase Per cent,2025-Q3,66.783
Summary 1,31,House purchase Per cent,2025-Q4,70.027
Summary 1,32,Of which:  First time buyers Per cent,2007-Q1,12.24
Summary 1,32,Of which:  First time buyers Per cent,2007-Q2,12.93
Summary 1,32,Of which:  First time buyers Per cent,2007-Q3,12.84
Summary 1,32,Of which:  First time buyers Per cent,2007-Q4,12.12
Summary 1,32,Of which:  First time buyers Per cent,2008-Q1,9.34
Summary 1,32,Of which:  First time buyers Per cent,2008-Q2,10.15
Summary 1,32,Of which:  First time buyers Per cent,2008-Q3,9.24
Summary 1,32,Of which:  First time buyers Per cent,2008-Q4,9.96
Summary 1,32,Of which:  First time buyers Per cent,2009-Q1,9.99
Summary 1,32,Of which:  First time buyers Per cent,2009-Q2,14.14
Summary 1,32,Of which:  First time buyers Per cent,2009-Q3,16.28
Summary 1,32,Of which:  First time buyers Per cent,2009-Q4,18.4
Summary 1,32,Of which:  First time buyers Per cent,2010-Q1,15.73
Summary 1,32,Of which:  First time buyers Per cent,2010-Q2,17.01
Summary 1,32,Of which:  First time buyers Per cent,2010-Q3,17.14
Summary 1,32,Of which:  First time buyers Per cent,2010-Q4,16.43
Summary 1,32,Of which:  First time buyers Per cent,2011-Q1,14.15
Summary 1,32,Of which:  First time buyers Per cent,2011-Q2,16.35
Summary 1,32,Of which:  First time buyers Per cent,2011-Q3,15.82
Summary 1,32,Of which:  First time buyers Per cent,2011-Q4,16.58
Summary 1,32,Of which:  First time buyers Per cent,2012-Q1,17.96
Summary 1,32,Of which:  First time buyers Per cent,2012-Q2,16.46
Summary 1,32,Of which:  First time buyers Per cent,2012-Q3,18.22
Summary 1,32,Of which:  First time buyers Per cent,2012-Q4,19.1
Summary 1,32,Of which:  First time buyers Per cent,2013-Q1,18.01
Summary 1,32,Of which:  First time buyers Per cent,2013-Q2,18.97
Summary 1,32,Of which:  First time buyers Per cent,2013-Q3,19.83
Summary 1,32,Of which:  First time buyers Per cent,2013-Q4,20.41
Summary 1,32,Of which:  First time buyers Per cent,2014-Q1,19.85
Summary 1,32,Of which:  First time buyers Per cent,2014-Q2,21.88
Summary 1,32,Of which:  First time buyers Per cent,2014-Q3,21.58
Summary 1,32,Of which:  First time buyers Per cent,2014-Q4,21.63
Summary 1,32,Of which:  First time buyers Per cent,2015-Q1,18.923
Summary 1,32,Of which:  First time buyers Per cent,2015-Q2,20.38
Summary 1,32,Of which:  First time buyers Per cent,2015-Q3,20.39
Summary 1,32,Of which:  First time buyers Per cent,2015-Q4,20.865
Summary 1,32,Of which:  First time buyers Per cent,2016-Q1,16.907
Summary 1,32,Of which:  First time buyers Per cent,2016-Q2,21.997
Summary 1,32,Of which:  First time buyers Per cent,2016-Q3,22.03
Summary 1,32,Of which:  First time buyers Per cent,2016-Q4,22.062
Summary 1,32,Of which:  First time buyers Per cent,2017-Q1,19.215
Summary 1,32,Of which:  First time buyers Per cent,2017-Q2,22.045
Summary 1,32,Of which:  First time buyers Per cent,2017-Q3,21.075
Summary 1,32,Of which:  First time buyers Per cent,2017-Q4,21.203
Summary 1,32,Of which:  First time buyers Per cent,2018-Q1,19.562
Summary 1,32,Of which:  First time buyers Per cent,2018-Q2,21.368
Summary 1,32,Of which:  First time buyers Per cent,2018-Q3,20.975
Summary 1,32,Of which:  First time buyers Per cent,2018-Q4,21.26
Summary 1,32,Of which:  First time buyers Per cent,2019-Q1,19.204
Summary 1,32,Of which:  First time buyers Per cent,2019-Q2,21.274
Summary 1,32,Of which:  First time buyers Per cent,2019-Q3,21.91
Summary 1,32,Of which:  First time buyers Per cent,2019-Q4,21.444
Summary 1,32,Of which:  First time buyers Per cent,2020-Q1,19.831
Summary 1,32,Of which:  First time buyers Per cent,2020-Q2,18.12
Summary 1,32,Of which:  First time buyers Per cent,2020-Q3,22.865
Summary 1,32,Of which:  First time buyers Per cent,2020-Q4,24.318
Summary 1,32,Of which:  First time buyers Per cent,2021-Q1,21.856
Summary 1,32,Of which:  First time buyers Per cent,2021-Q2,24.693
Summary 1,32,Of which:  First time buyers Per cent,2021-Q3,24.263
Summary 1,32,Of which:  First time buyers Per cent,2021-Q4,23.283
Summary 1,32,Of which:  First time buyers Per cent,2022-Q1,21.408
Summary 1,32,Of which:  First time buyers Per cent,2022-Q2,22.419
Summary 1,32,Of which:  First time buyers Per cent,2022-Q3,23.268
Summary 1,32,Of which:  First time buyers Per cent,2022-Q4,24.167
Summary 1,32,Of which:  First time buyers Per cent,2023-Q1,22.93
Summary 1,32,Of which:  First time buyers Per cent,2023-Q2,24.787
Summary 1,32,Of which:  First time buyers Per cent,2023-Q3,26.187
Summary 1,32,Of which:  First time buyers Per cent,2023-Q4,27.675
Summary 1,32,Of which:  First time buyers Per cent,2024-Q1,25.784
Summary 1,32,Of which:  First time buyers Per cent,2024-Q2,27.362
Summary 1,32,Of which:  First time buyers Per cent,2024-Q3,29.311
Summary 1,32,Of which:  First time buyers Per cent,2024-Q4,29.563
Summary 1,32,Of which:  First time buyers Per cent,2025-Q1,31.374
Summary 1,32,Of which:  First time buyers Per cent,2025-Q2,27.371
Summary 1,32,Of which:  First time buyers Per cent,2025-Q3,27.379
Summary 1,32,Of which:  First time buyers Per cent,2025-Q4,28.647
Summary 1,33,Buy to let Per cent,2007-Q1,10.71
Summary 1,33,Buy to let Per cent,2007-Q2,11.41
Summary 1,33,Buy to let Per cent,2007-Q3,11.34
Summary 1,33,Buy to let Per cent,2007-Q4,12.32
Summary 1,33,Buy to let Per cent,2008-Q1,12.25
Summary 1,33,Buy to let Per cent,2008-Q2,11.7
Summary 1,33,Buy to let Per cent,2008-Q3,7.91
Summary 1,33,Buy to let Per cent,2008-Q4,7.35
Summary 1,33,Buy to let Per cent,2009-Q1,5.8
Summary 1,33,Buy to let Per cent,2009-Q2,6.05
Summary 1,33,Buy to let Per cent,2009-Q3,5.44
Summary 1,33,Buy to let Per cent,2009-Q4,5.51
Summary 1,33,Buy to let Per cent,2010-Q1,6.36
Summary 1,33,Buy to let Per cent,2010-Q2,6.74
Summary 1,33,Buy to let Per cent,2010-Q3,6.5
Summary 1,33,Buy to let Per cent,2010-Q4,7.67
Summary 1,33,Buy to let Per cent,2011-Q1,8.42
Summary 1,33,Buy to let Per cent,2011-Q2,8.98
Summary 1,33,Buy to let Per cent,2011-Q3,8.72
Summary 1,33,Buy to let Per cent,2011-Q4,9.48
Summary 1,33,Buy to let Per cent,2012-Q1,10.03
Summary 1,33,Buy to let Per cent,2012-Q2,10.71
Summary 1,33,Buy to let Per cent,2012-Q3,10.56
Summary 1,33,Buy to let Per cent,2012-Q4,11.18
Summary 1,33,Buy to let Per cent,2013-Q1,12.19
Summary 1,33,Buy to let Per cent,2013-Q2,12.23
Summary 1,33,Buy to let Per cent,2013-Q3,12.07
Summary 1,33,Buy to let Per cent,2013-Q4,13.04
Summary 1,33,Buy to let Per cent,2014-Q1,14.66
Summary 1,33,Buy to let Per cent,2014-Q2,13.81
Summary 1,33,Buy to let Per cent,2014-Q3,14.46
Summary 1,33,Buy to let Per cent,2014-Q4,15.08
Summary 1,33,Buy to let Per cent,2015-Q1,17.496
Summary 1,33,Buy to let Per cent,2015-Q2,16.781
Summary 1,33,Buy to let Per cent,2015-Q3,16.453
Summary 1,33,Buy to let Per cent,2015-Q4,16.502
Summary 1,33,Buy to let Per cent,2016-Q1,22.065
Summary 1,33,Buy to let Per cent,2016-Q2,13.905
Summary 1,33,Buy to let Per cent,2016-Q3,13.819
Summary 1,33,Buy to let Per cent,2016-Q4,14.385
Summary 1,33,Buy to let Per cent,2017-Q1,14.707
Summary 1,33,Buy to let Per cent,2017-Q2,13.063
Summary 1,33,Buy to let Per cent,2017-Q3,13.023
Summary 1,33,Buy to let Per cent,2017-Q4,12.918
Summary 1,33,Buy to let Per cent,2018-Q1,14.352
Summary 1,33,Buy to let Per cent,2018-Q2,13.168
Summary 1,33,Buy to let Per cent,2018-Q3,12.068
Summary 1,33,Buy to let Per cent,2018-Q4,12.51
Summary 1,33,Buy to let Per cent,2019-Q1,13.976
Summary 1,33,Buy to let Per cent,2019-Q2,13.187
Summary 1,33,Buy to let Per cent,2019-Q3,12.294
Summary 1,33,Buy to let Per cent,2019-Q4,12.373
Summary 1,33,Buy to let Per cent,2020-Q1,13.965
Summary 1,33,Buy to let Per cent,2020-Q2,14.398
Summary 1,33,Buy to let Per cent,2020-Q3,12.521
Summary 1,33,Buy to let Per cent,2020-Q4,11.147
Summary 1,33,Buy to let Per cent,2021-Q1,11.689
Summary 1,33,Buy to let Per cent,2021-Q2,11.396
Summary 1,33,Buy to let Per cent,2021-Q3,11.911
Summary 1,33,Buy to let Per cent,2021-Q4,11.796
Summary 1,33,Buy to let Per cent,2022-Q1,13.37
Summary 1,33,Buy to let Per cent,2022-Q2,13.633
Summary 1,33,Buy to let Per cent,2022-Q3,12.479
Summary 1,33,Buy to let Per cent,2022-Q4,11.869
Summary 1,33,Buy to let Per cent,2023-Q1,9.834
Summary 1,33,Buy to let Per cent,2023-Q2,8.156
Summary 1,33,Buy to let Per cent,2023-Q3,7.396
Summary 1,33,Buy to let Per cent,2023-Q4,7.036
Summary 1,33,Buy to let Per cent,2024-Q1,8.376
Summary 1,33,Buy to let Per cent,2024-Q2,9.08
Summary 1,33,Buy to let Per cent,2024-Q3,7.981
Summary 1,33,Buy to let Per cent,2024-Q4,8.276
Summary 1,33,Buy to let Per cent,2025-Q1,8.084
Summary 1,33,Buy to let Per cent,2025-Q2,9.231
Summary 1,33,Buy to let Per cent,2025-Q3,8.196
Summary 1,33,Buy to let Per cent,2025-Q4,8.411
Summary 1,34,Other Per cent,2007-Q1,27.85
Summary 1,34,Other Per cent,2007-Q2,30.0
Summary 1,34,Other Per cent,2007-Q3,31.03
Summary 1,34,Other Per cent,2007-Q4,29.14
Summary 1,34,Other Per cent,2008-Q1,21.18
Summary 1,34,Other Per cent,2008-Q2,22.5
Summary 1,34,Other Per cent,2008-Q3,20.4
Summary 1,34,Other Per cent,2008-Q4,20.88
Summary 1,34,Other Per cent,2009-Q1,21.05
Summary 1,34,Other Per cent,2009-Q2,30.47
Summary 1,34,Other Per cent,2009-Q3,35.63
Summary 1,34,Other Per cent,2009-Q4,38.08
Summary 1,34,Other Per cent,2010-Q1,35.52
Summary 1,34,Other Per cent,2010-Q2,37.42
Summary 1,34,Other Per cent,2010-Q3,39.99
Summary 1,34,Other Per cent,2010-Q4,36.53
Summary 1,34,Other Per cent,2011-Q1,31.32
Summary 1,34,Other Per cent,2011-Q2,33.81
Summary 1,34,Other Per cent,2011-Q3,35.96
Summary 1,34,Other Per cent,2011-Q4,35.21
Summary 1,34,Other Per cent,2012-Q1,31.39
Summary 1,34,Other Per cent,2012-Q2,35.29
Summary 1,34,Other Per cent,2012-Q3,37.53
Summary 1,34,Other Per cent,2012-Q4,35.83
Summary 1,34,Other Per cent,2013-Q1,32.8
Summary 1,34,Other Per cent,2013-Q2,33.52
Summary 1,34,Other Per cent,2013-Q3,35.49
Summary 1,34,Other Per cent,2013-Q4,34.62
Summary 1,34,Other Per cent,2014-Q1,31.65
Summary 1,34,Other Per cent,2014-Q2,34.23
Summary 1,34,Other Per cent,2014-Q3,35.6
Summary 1,34,Other Per cent,2014-Q4,34.15
Summary 1,34,Other Per cent,2015-Q1,30.095
Summary 1,34,Other Per cent,2015-Q2,31.117
Summary 1,34,Other Per cent,2015-Q3,33.927
Summary 1,34,Other Per cent,2015-Q4,32.337
Summary 1,34,Other Per cent,2016-Q1,30.791
Summary 1,34,Other Per cent,2016-Q2,27.843
Summary 1,34,Other Per cent,2016-Q3,30.728
Summary 1,34,Other Per cent,2016-Q4,30.079
Summary 1,34,Other Per cent,2017-Q1,27.872
Summary 1,34,Other Per cent,2017-Q2,31.551
Summary 1,34,Other Per cent,2017-Q3,32.368
Summary 1,34,Other Per cent,2017-Q4,30.944
Summary 1,34,Other Per cent,2018-Q1,27.336
Summary 1,34,Other Per cent,2018-Q2,28.632
Summary 1,34,Other Per cent,2018-Q3,30.96
Summary 1,34,Other Per cent,2018-Q4,29.729
Summary 1,34,Other Per cent,2019-Q1,26.889
Summary 1,34,Other Per cent,2019-Q2,29.199
Summary 1,34,Other Per cent,2019-Q3,31.329
Summary 1,34,Other Per cent,2019-Q4,30.667
Summary 1,34,Other Per cent,2020-Q1,27.0
Summary 1,34,Other Per cent,2020-Q2,23.397
Summary 1,34,Other Per cent,2020-Q3,32.937
Summary 1,34,Other Per cent,2020-Q4,39.593
Summary 1,34,Other Per cent,2021-Q1,42.283
Summary 1,34,Other Per cent,2021-Q2,41.735
Summary 1,34,Other Per cent,2021-Q3,34.601
Summary 1,34,Other Per cent,2021-Q4,29.747
Summary 1,34,Other Per cent,2022-Q1,29.312
Summary 1,34,Other Per cent,2022-Q2,29.994
Summary 1,34,Other Per cent,2022-Q3,32.879
Summary 1,34,Other Per cent,2022-Q4,31.194
Summary 1,34,Other Per cent,2023-Q1,27.447
Summary 1,34,Other Per cent,2023-Q2,29.583
Summary 1,34,Other Per cent,2023-Q3,32.18
Summary 1,34,Other Per cent,2023-Q4,32.062
Summary 1,34,Other Per cent,2024-Q1,28.811
Summary 1,34,Other Per cent,2024-Q2,30.121
Summary 1,34,Other Per cent,2024-Q3,35.106
Summary 1,34,Other Per cent,2024-Q4,34.086
Summary 1,34,Other Per cent,2025-Q1,34.93
Summary 1,34,Other Per cent,2025-Q2,28.678
Summary 1,34,Other Per cent,2025-Q3,31.208
Summary 1,34,Other Per cent,2025-Q4,32.969
Summary 1,36,Further advances Per cent,2007-Q1,5.6
Summary 1,36,Further advances Per cent,2007-Q2,5.15
Summary 1,36,Further advances Per cent,2007-Q3,4.46
Summary 1,36,Further advances Per cent,2007-Q4,4.31
Summary 1,36,Further advances Per cent,2008-Q1,5.48
Summary 1,36,Further advances Per cent,2008-Q2,5.28
Summary 1,36,Further advances Per cent,2008-Q3,5.32
Summary 1,36,Further advances Per cent,2008-Q4,5.52
Summary 1,36,Further advances Per cent,2009-Q1,7.42
Summary 1,36,Further advances Per cent,2009-Q2,6.73
Summary 1,36,Further advances Per cent,2009-Q3,5.65
Summary 1,36,Further advances Per cent,2009-Q4,5.01
Summary 1,36,Further advances Per cent,2010-Q1,5.63
Summary 1,36,Further advances Per cent,2010-Q2,5.1
Summary 1,36,Further advances Per cent,2010-Q3,4.57
Summary 1,36,Further advances Per cent,2010-Q4,4.16
Summary 1,36,Further advances Per cent,2011-Q1,4.33
Summary 1,36,Further advances Per cent,2011-Q2,3.91
Summary 1,36,Further advances Per cent,2011-Q3,3.55
Summary 1,36,Further advances Per cent,2011-Q4,3.56
Summary 1,36,Further advances Per cent,2012-Q1,3.67
Summary 1,36,Further advances Per cent,2012-Q2,3.43
Summary 1,36,Further advances Per cent,2012-Q3,3.15
Summary 1,36,Further advances Per cent,2012-Q4,2.83
Summary 1,36,Further advances Per cent,2013-Q1,3.54
Summary 1,36,Further advances Per cent,2013-Q2,2.95
Summary 1,36,Further advances Per cent,2013-Q3,2.66
Summary 1,36,Further advances Per cent,2013-Q4,2.51
Summary 1,36,Further advances Per cent,2014-Q1,2.85
Summary 1,36,Further advances Per cent,2014-Q2,2.42
Summary 1,36,Further advances Per cent,2014-Q3,2.18
Summary 1,36,Further advances Per cent,2014-Q4,2.37
Summary 1,36,Further advances Per cent,2015-Q1,2.614
Summary 1,36,Further advances Per cent,2015-Q2,2.509
Summary 1,36,Further advances Per cent,2015-Q3,2.35
Summary 1,36,Further advances Per cent,2015-Q4,2.213
Summary 1,36,Further advances Per cent,2016-Q1,2.574
Summary 1,36,Further advances Per cent,2016-Q2,3.181
Summary 1,36,Further advances Per cent,2016-Q3,2.783
Summary 1,36,Further advances Per cent,2016-Q4,2.938
Summary 1,36,Further advances Per cent,2017-Q1,2.904
Summary 1,36,Further advances Per cent,2017-Q2,2.727
Summary 1,36,Further advances Per cent,2017-Q3,2.503
Summary 1,36,Further advances Per cent,2017-Q4,2.524
Summary 1,36,Further advances Per cent,2018-Q1,2.816
Summary 1,36,Further advances Per cent,2018-Q2,2.754
Summary 1,36,Further advances Per cent,2018-Q3,2.518
Summary 1,36,Further advances Per cent,2018-Q4,2.401
Summary 1,36,Further advances Per cent,2019-Q1,3.253
Summary 1,36,Further advances Per cent,2019-Q2,3.424
Summary 1,36,Further advances Per cent,2019-Q3,3.243
Summary 1,36,Further advances Per cent,2019-Q4,3.085
Summary 1,36,Further advances Per cent,2020-Q1,3.353
Summary 1,36,Further advances Per cent,2020-Q2,2.853
Summary 1,36,Further advances Per cent,2020-Q3,3.325
Summary 1,36,Further advances Per cent,2020-Q4,3.315
Summary 1,36,Further advances Per cent,2021-Q1,3.11
Summary 1,36,Further advances Per cent,2021-Q2,2.82
Summary 1,36,Further advances Per cent,2021-Q3,3.334
Summary 1,36,Further advances Per cent,2021-Q4,3.436
Summary 1,36,Further advances Per cent,2022-Q1,3.394
Summary 1,36,Further advances Per cent,2022-Q2,3.214
Summary 1,36,Further advances Per cent,2022-Q3,2.945
Summary 1,36,Further advances Per cent,2022-Q4,2.362
Summary 1,36,Further advances Per cent,2023-Q1,1.955
Summary 1,36,Further advances Per cent,2023-Q2,2.274
Summary 1,36,Further advances Per cent,2023-Q3,1.813
Summary 1,36,Further advances Per cent,2023-Q4,1.699
Summary 1,36,Further advances Per cent,2024-Q1,2.172
Summary 1,36,Further advances Per cent,2024-Q2,2.188
Summary 1,36,Further advances Per cent,2024-Q3,2.074
Summary 1,36,Further advances Per cent,2024-Q4,1.981
Summary 1,36,Further advances Per cent,2025-Q1,1.903
Summary 1,36,Further advances Per cent,2025-Q2,2.799
Summary 1,36,Further advances Per cent,2025-Q3,2.301
Summary 1,36,Further advances Per cent,2025-Q4,2.209
Summary 1,37,Remortgage Per cent,2007-Q1,41.16
Summary 1,37,Remortgage Per cent,2007-Q2,38.42
Summary 1,37,Remortgage Per cent,2007-Q3,37.88
Summary 1,37,Remortgage Per cent,2007-Q4,39.46
Summary 1,37,Remortgage Per cent,2008-Q1,49.29
Summary 1,37,Remortgage Per cent,2008-Q2,48.02
Summary 1,37,Remortgage Per cent,2008-Q3,54.65
Summary 1,37,Remortgage Per cent,2008-Q4,53.52
Summary 1,37,Remortgage Per cent,2009-Q1,52.1
Summary 1,37,Remortgage Per cent,2009-Q2,39.2
Summary 1,37,Remortgage Per cent,2009-Q3,33.94
Summary 1,37,Remortgage Per cent,2009-Q4,29.72
Summary 1,37,Remortgage Per cent,2010-Q1,33.24
Summary 1,37,Remortgage Per cent,2010-Q2,30.35
Summary 1,37,Remortgage Per cent,2010-Q3,28.53
Summary 1,37,Remortgage Per cent,2010-Q4,31.36
Summary 1,37,Remortgage Per cent,2011-Q1,38.3
Summary 1,37,Remortgage Per cent,2011-Q2,33.6
Summary 1,37,Remortgage Per cent,2011-Q3,32.77
Summary 1,37,Remortgage Per cent,2011-Q4,32.2
Summary 1,37,Remortgage Per cent,2012-Q1,33.49
