sheet_name,row_number,series_label,period,value
Summary 3,50,New possessions in quarter Units,2017-Q1,2283.0
Summary 3,50,New possessions in quarter Units,2017-Q2,1982.0
Summary 3,50,New possessions in quarter Units,2017-Q3,2235.0
Summary 3,50,New possessions in quarter Units,2017-Q4,1953.0
Summary 3,50,New possessions in quarter Units,2018-Q1,2107.0
Summary 3,50,New possessions in quarter Units,2018-Q2,1830.0
Summary 3,50,New possessions in quarter Units,2018-Q3,1809.0
Summary 3,50,New possessions in quarter Units,2018-Q4,1847.0
Summary 3,50,New possessions in quarter Units,2019-Q1,2209.0
Summary 3,50,New possessions in quarter Units,2019-Q2,2081.0
Summary 3,50,New possessions in quarter Units,2019-Q3,2351.0
Summary 3,50,New possessions in quarter Units,2019-Q4,2185.0
Summary 3,50,New possessions in quarter Units,2020-Q1,1773.0
Summary 3,50,New possessions in quarter Units,2020-Q2,249.0
Summary 3,50,New possessions in quarter Units,2020-Q3,378.0
Summary 3,50,New possessions in quarter Units,2020-Q4,435.0
Summary 3,50,New possessions in quarter Units,2021-Q1,380.0
Summary 3,50,New possessions in quarter Units,2021-Q2,539.0
Summary 3,50,New possessions in quarter Units,2021-Q3,863.0
Summary 3,50,New possessions in quarter Units,2021-Q4,848.0
Summary 3,50,New possessions in quarter Units,2022-Q1,1147.0
Summary 3,50,New possessions in quarter Units,2022-Q2,1353.0
Summary 3,50,New possessions in quarter Units,2022-Q3,1650.0
Summary 3,50,New possessions in quarter Units,2022-Q4,1242.0
Summary 3,50,New possessions in quarter Units,2023-Q1,1475.0
Summary 3,50,New possessions in quarter Units,2023-Q2,1488.0
Summary 3,50,New possessions in quarter Units,2023-Q3,1425.0
Summary 3,50,New possessions in quarter Units,2023-Q4,1459.0
Summary 3,50,New possessions in quarter Units,2024-Q1,2098.0
Summary 3,50,New possessions in quarter Units,2024-Q2,1983.0
Summary 3,50,New possessions in quarter Units,2024-Q3,2073.0
Summary 3,50,New possessions in quarter Units,2024-Q4,2055.0
Summary 3,50,New possessions in quarter Units,2025-Q1,2315.0
Summary 3,50,New possessions in quarter Units,2025-Q2,2439.0
Summary 3,50,New possessions in quarter Units,2025-Q3,2482.0
Summary 3,50,New possessions in quarter Units,2025-Q4,2182.0
Summary 3,51,Possession sales in quarter Units,2007-Q1,5350.0
Summary 3,51,Possession sales in quarter Units,2007-Q2,5957.0
Summary 3,51,Possession sales in quarter Units,2007-Q3,6250.0
Summary 3,51,Possession sales in quarter Units,2007-Q4,6159.0
Summary 3,51,Possession sales in quarter Units,2008-Q1,5904.0
Summary 3,51,Possession sales in quarter Units,2008-Q2,6987.0
Summary 3,51,Possession sales in quarter Units,2008-Q3,7691.0
Summary 3,51,Possession sales in quarter Units,2008-Q4,11708.0
Summary 3,51,Possession sales in quarter Units,2009-Q1,13014.0
Summary 3,51,Possession sales in quarter Units,2009-Q2,15438.0
Summary 3,51,Possession sales in quarter Units,2009-Q3,15333.0
Summary 3,51,Possession sales in quarter Units,2009-Q4,14726.0
Summary 3,51,Possession sales in quarter Units,2010-Q1,11163.0
Summary 3,51,Possession sales in quarter Units,2010-Q2,10842.0
Summary 3,51,Possession sales in quarter Units,2010-Q3,9203.0
Summary 3,51,Possession sales in quarter Units,2010-Q4,9227.0
Summary 3,51,Possession sales in quarter Units,2011-Q1,9063.0
Summary 3,51,Possession sales in quarter Units,2011-Q2,9232.0
Summary 3,51,Possession sales in quarter Units,2011-Q3,9504.0
Summary 3,51,Possession sales in quarter Units,2011-Q4,9456.0
Summary 3,51,Possession sales in quarter Units,2012-Q1,9549.0
Summary 3,51,Possession sales in quarter Units,2012-Q2,9089.0
Summary 3,51,Possession sales in quarter Units,2012-Q3,8687.0
Summary 3,51,Possession sales in quarter Units,2012-Q4,9447.0
Summary 3,51,Possession sales in quarter Units,2013-Q1,8463.0
Summary 3,51,Possession sales in quarter Units,2013-Q2,8425.0
Summary 3,51,Possession sales in quarter Units,2013-Q3,7953.0
Summary 3,51,Possession sales in quarter Units,2013-Q4,7607.0
Summary 3,51,Possession sales in quarter Units,2014-Q1,6617.0
Summary 3,51,Possession sales in quarter Units,2014-Q2,6151.0
Summary 3,51,Possession sales in quarter Units,2014-Q3,5784.0
Summary 3,51,Possession sales in quarter Units,2014-Q4,5533.0
Summary 3,51,Possession sales in quarter Units,2015-Q1,4738.0
Summary 3,51,Possession sales in quarter Units,2015-Q2,3705.0
Summary 3,51,Possession sales in quarter Units,2015-Q3,2999.0
Summary 3,51,Possession sales in quarter Units,2015-Q4,2914.0
Summary 3,51,Possession sales in quarter Units,2016-Q1,2660.0
Summary 3,51,Possession sales in quarter Units,2016-Q2,2421.0
Summary 3,51,Possession sales in quarter Units,2016-Q3,2163.0
Summary 3,51,Possession sales in quarter Units,2016-Q4,2242.0
Summary 3,51,Possession sales in quarter Units,2017-Q1,2171.0
Summary 3,51,Possession sales in quarter Units,2017-Q2,1948.0
Summary 3,51,Possession sales in quarter Units,2017-Q3,1940.0
Summary 3,51,Possession sales in quarter Units,2017-Q4,2138.0
Summary 3,51,Possession sales in quarter Units,2018-Q1,2039.0
Summary 3,51,Possession sales in quarter Units,2018-Q2,2047.0
Summary 3,51,Possession sales in quarter Units,2018-Q3,1789.0
Summary 3,51,Possession sales in quarter Units,2018-Q4,1856.0
Summary 3,51,Possession sales in quarter Units,2019-Q1,1782.0
Summary 3,51,Possession sales in quarter Units,2019-Q2,1973.0
Summary 3,51,Possession sales in quarter Units,2019-Q3,1753.0
Summary 3,51,Possession sales in quarter Units,2019-Q4,2352.0
Summary 3,51,Possession sales in quarter Units,2020-Q1,2019.0
Summary 3,51,Possession sales in quarter Units,2020-Q2,943.0
Summary 3,51,Possession sales in quarter Units,2020-Q3,1192.0
Summary 3,51,Possession sales in quarter Units,2020-Q4,983.0
Summary 3,51,Possession sales in quarter Units,2021-Q1,634.0
Summary 3,51,Possession sales in quarter Units,2021-Q2,491.0
Summary 3,51,Possession sales in quarter Units,2021-Q3,452.0
Summary 3,51,Possession sales in quarter Units,2021-Q4,607.0
Summary 3,51,Possession sales in quarter Units,2022-Q1,634.0
Summary 3,51,Possession sales in quarter Units,2022-Q2,785.0
Summary 3,51,Possession sales in quarter Units,2022-Q3,917.0
Summary 3,51,Possession sales in quarter Units,2022-Q4,1025.0
Summary 3,51,Possession sales in quarter Units,2023-Q1,1052.0
Summary 3,51,Possession sales in quarter Units,2023-Q2,1070.0
Summary 3,51,Possession sales in quarter Units,2023-Q3,1099.0
Summary 3,51,Possession sales in quarter Units,2023-Q4,1063.0
Summary 3,51,Possession sales in quarter Units,2024-Q1,1076.0
Summary 3,51,Possession sales in quarter Units,2024-Q2,1253.0
Summary 3,51,Possession sales in quarter Units,2024-Q3,1276.0
Summary 3,51,Possession sales in quarter Units,2024-Q4,1425.0
Summary 3,51,Possession sales in quarter Units,2025-Q1,1392.0
Summary 3,51,Possession sales in quarter Units,2025-Q2,1451.0
Summary 3,51,Possession sales in quarter Units,2025-Q3,1500.0
Summary 3,51,Possession sales in quarter Units,2025-Q4,1585.0
Summary 3,52,Stock of possessions at end of quarter Units,2007-Q1,12143.0
Summary 3,52,Stock of possessions at end of quarter Units,2007-Q2,12581.0
Summary 3,52,Stock of possessions at end of quarter Units,2007-Q3,12836.0
Summary 3,52,Stock of possessions at end of quarter Units,2007-Q4,15505.0
Summary 3,52,Stock of possessions at end of quarter Units,2008-Q1,17802.0
Summary 3,52,Stock of possessions at end of quarter Units,2008-Q2,21360.0
Summary 3,52,Stock of possessions at end of quarter Units,2008-Q3,27548.0
Summary 3,52,Stock of possessions at end of quarter Units,2008-Q4,28241.0
Summary 3,52,Stock of possessions at end of quarter Units,2009-Q1,29146.0
Summary 3,52,Stock of possessions at end of quarter Units,2009-Q2,25052.0
Summary 3,52,Stock of possessions at end of quarter Units,2009-Q3,23082.0
Summary 3,52,Stock of possessions at end of quarter Units,2009-Q4,19426.0
Summary 3,52,Stock of possessions at end of quarter Units,2010-Q1,18107.0
Summary 3,52,Stock of possessions at end of quarter Units,2010-Q2,16921.0
Summary 3,52,Stock of possessions at end of quarter Units,2010-Q3,16575.0
Summary 3,52,Stock of possessions at end of quarter Units,2010-Q4,15468.0
Summary 3,52,Stock of possessions at end of quarter Units,2011-Q1,16020.0
Summary 3,52,Stock of possessions at end of quarter Units,2011-Q2,16262.0
Summary 3,52,Stock of possessions at end of quarter Units,2011-Q3,16182.0
Summary 3,52,Stock of possessions at end of quarter Units,2011-Q4,15457.0
Summary 3,52,Stock of possessions at end of quarter Units,2012-Q1,15385.0
Summary 3,52,Stock of possessions at end of quarter Units,2012-Q2,14953.0
Summary 3,52,Stock of possessions at end of quarter Units,2012-Q3,14889.0
Summary 3,52,Stock of possessions at end of quarter Units,2012-Q4,13321.0
Summary 3,52,Stock of possessions at end of quarter Units,2013-Q1,12855.0
Summary 3,52,Stock of possessions at end of quarter Units,2013-Q2,12018.0
Summary 3,52,Stock of possessions at end of quarter Units,2013-Q3,11318.0
Summary 3,52,Stock of possessions at end of quarter Units,2013-Q4,9956.0
Summary 3,52,Stock of possessions at end of quarter Units,2014-Q1,10164.0
Summary 3,52,Stock of possessions at end of quarter Units,2014-Q2,9730.0
Summary 3,52,Stock of possessions at end of quarter Units,2014-Q3,9076.0
Summary 3,52,Stock of possessions at end of quarter Units,2014-Q4,7758.0
Summary 3,52,Stock of possessions at end of quarter Units,2015-Q1,6426.0
Summary 3,52,Stock of possessions at end of quarter Units,2015-Q2,5249.0
Summary 3,52,Stock of possessions at end of quarter Units,2015-Q3,5084.0
Summary 3,52,Stock of possessions at end of quarter Units,2015-Q4,4473.0
Summary 3,52,Stock of possessions at end of quarter Units,2016-Q1,4379.0
Summary 3,52,Stock of possessions at end of quarter Units,2016-Q2,4239.0
Summary 3,52,Stock of possessions at end of quarter Units,2016-Q3,4081.0
Summary 3,52,Stock of possessions at end of quarter Units,2016-Q4,3904.0
Summary 3,52,Stock of possessions at end of quarter Units,2017-Q1,3893.0
Summary 3,52,Stock of possessions at end of quarter Units,2017-Q2,3746.0
Summary 3,52,Stock of possessions at end of quarter Units,2017-Q3,3952.0
Summary 3,52,Stock of possessions at end of quarter Units,2017-Q4,3650.0
Summary 3,52,Stock of possessions at end of quarter Units,2018-Q1,3768.0
Summary 3,52,Stock of possessions at end of quarter Units,2018-Q2,3413.0
Summary 3,52,Stock of possessions at end of quarter Units,2018-Q3,3402.0
Summary 3,52,Stock of possessions at end of quarter Units,2018-Q4,3413.0
Summary 3,52,Stock of possessions at end of quarter Units,2019-Q1,3846.0
Summary 3,52,Stock of possessions at end of quarter Units,2019-Q2,3930.0
Summary 3,52,Stock of possessions at end of quarter Units,2019-Q3,4337.0
Summary 3,52,Stock of possessions at end of quarter Units,2019-Q4,4214.0
Summary 3,52,Stock of possessions at end of quarter Units,2020-Q1,3972.0
Summary 3,52,Stock of possessions at end of quarter Units,2020-Q2,3169.0
Summary 3,52,Stock of possessions at end of quarter Units,2020-Q3,2288.0
Summary 3,52,Stock of possessions at end of quarter Units,2020-Q4,1933.0
Summary 3,52,Stock of possessions at end of quarter Units,2021-Q1,1583.0
Summary 3,52,Stock of possessions at end of quarter Units,2021-Q2,1587.0
Summary 3,52,Stock of possessions at end of quarter Units,2021-Q3,1932.0
Summary 3,52,Stock of possessions at end of quarter Units,2021-Q4,2073.0
Summary 3,52,Stock of possessions at end of quarter Units,2022-Q1,2485.0
Summary 3,52,Stock of possessions at end of quarter Units,2022-Q2,2866.0
Summary 3,52,Stock of possessions at end of quarter Units,2022-Q3,3197.0
Summary 3,52,Stock of possessions at end of quarter Units,2022-Q4,3247.0
Summary 3,52,Stock of possessions at end of quarter Units,2023-Q1,3596.0
Summary 3,52,Stock of possessions at end of quarter Units,2023-Q2,4818.0
Summary 3,52,Stock of possessions at end of quarter Units,2023-Q3,4899.0
Summary 3,52,Stock of possessions at end of quarter Units,2023-Q4,5236.0
Summary 3,52,Stock of possessions at end of quarter Units,2024-Q1,6032.0
Summary 3,52,Stock of possessions at end of quarter Units,2024-Q2,6483.0
Summary 3,52,Stock of possessions at end of quarter Units,2024-Q3,6798.0
Summary 3,52,Stock of possessions at end of quarter Units,2024-Q4,7123.0
Summary 3,52,Stock of possessions at end of quarter Units,2025-Q1,7670.0
Summary 3,52,Stock of possessions at end of quarter Units,2025-Q2,8681.0
Summary 3,52,Stock of possessions at end of quarter Units,2025-Q3,9123.0
Summary 3,52,Stock of possessions at end of quarter Units,2025-Q4,9319.0
Summary 3,56,Loan book:  number of loan accounts Units,2007-Q1,15046772.0
Summary 3,56,Loan book:  number of loan accounts Units,2007-Q2,15473936.0
Summary 3,56,Loan book:  number of loan accounts Units,2007-Q3,15475000.0
Summary 3,56,Loan book:  number of loan accounts Units,2007-Q4,15505441.0
Summary 3,56,Loan book:  number of loan accounts Units,2008-Q1,15619464.0
Summary 3,56,Loan book:  number of loan accounts Units,2008-Q2,15612106.0
Summary 3,56,Loan book:  number of loan accounts Units,2008-Q3,15649834.0
Summary 3,56,Loan book:  number of loan accounts Units,2008-Q4,15556317.0
Summary 3,56,Loan book:  number of loan accounts Units,2009-Q1,15327532.0
Summary 3,56,Loan book:  number of loan accounts Units,2009-Q2,15323827.0
Summary 3,56,Loan book:  number of loan accounts Units,2009-Q3,15398448.0
Summary 3,56,Loan book:  number of loan accounts Units,2009-Q4,15396388.0
Summary 3,56,Loan book:  number of loan accounts Units,2010-Q1,15372093.0
Summary 3,56,Loan book:  number of loan accounts Units,2010-Q2,15368104.0
Summary 3,56,Loan book:  number of loan accounts Units,2010-Q3,15349858.0
Summary 3,56,Loan book:  number of loan accounts Units,2010-Q4,15171907.0
Summary 3,56,Loan book:  number of loan accounts Units,2011-Q1,15067460.0
Summary 3,56,Loan book:  number of loan accounts Units,2011-Q2,15059593.0
Summary 3,56,Loan book:  number of loan accounts Units,2011-Q3,15069729.0
Summary 3,56,Loan book:  number of loan accounts Units,2011-Q4,15013454.0
Summary 3,56,Loan book:  number of loan accounts Units,2012-Q1,14986525.0
Summary 3,56,Loan book:  number of loan accounts Units,2012-Q2,14977839.0
Summary 3,56,Loan book:  number of loan accounts Units,2012-Q3,15062773.0
Summary 3,56,Loan book:  number of loan accounts Units,2012-Q4,14272811.0
Summary 3,56,Loan book:  number of loan accounts Units,2013-Q1,14026740.0
Summary 3,56,Loan book:  number of loan accounts Units,2013-Q2,13986550.0
Summary 3,56,Loan book:  number of loan accounts Units,2013-Q3,13933459.0
Summary 3,56,Loan book:  number of loan accounts Units,2013-Q4,13776487.0
Summary 3,56,Loan book:  number of loan accounts Units,2014-Q1,13615634.0
Summary 3,56,Loan book:  number of loan accounts Units,2014-Q2,13502030.0
Summary 3,56,Loan book:  number of loan accounts Units,2014-Q3,13464776.0
Summary 3,56,Loan book:  number of loan accounts Units,2014-Q4,13362601.0
Summary 3,56,Loan book:  number of loan accounts Units,2015-Q1,13333672.0
Summary 3,56,Loan book:  number of loan accounts Units,2015-Q2,13340236.0
Summary 3,56,Loan book:  number of loan accounts Units,2015-Q3,13247500.0
Summary 3,56,Loan book:  number of loan accounts Units,2015-Q4,13175373.0
Summary 3,56,Loan book:  number of loan accounts Units,2016-Q1,13219127.0
Summary 3,56,Loan book:  number of loan accounts Units,2016-Q2,13269576.0
Summary 3,56,Loan book:  number of loan accounts Units,2016-Q3,13399787.0
Summary 3,56,Loan book:  number of loan accounts Units,2016-Q4,13283543.0
Summary 3,56,Loan book:  number of loan accounts Units,2017-Q1,13542786.0
Summary 3,56,Loan book:  number of loan accounts Units,2017-Q2,13369311.0
Summary 3,56,Loan book:  number of loan accounts Units,2017-Q3,13416717.0
Summary 3,56,Loan book:  number of loan accounts Units,2017-Q4,13365209.0
Summary 3,56,Loan book:  number of loan accounts Units,2018-Q1,13476424.0
Summary 3,56,Loan book:  number of loan accounts Units,2018-Q2,13501188.0
Summary 3,56,Loan book:  number of loan accounts Units,2018-Q3,13469813.0
Summary 3,56,Loan book:  number of loan accounts Units,2018-Q4,13493935.0
Summary 3,56,Loan book:  number of loan accounts Units,2019-Q1,13451121.0
Summary 3,56,Loan book:  number of loan accounts Units,2019-Q2,13475793.0
Summary 3,56,Loan book:  number of loan accounts Units,2019-Q3,13491732.0
Summary 3,56,Loan book:  number of loan accounts Units,2019-Q4,13426728.0
Summary 3,56,Loan book:  number of loan accounts Units,2020-Q1,13449859.0
Summary 3,56,Loan book:  number of loan accounts Units,2020-Q2,13440939.0
Summary 3,56,Loan book:  number of loan accounts Units,2020-Q3,13432324.0
Summary 3,56,Loan book:  number of loan accounts Units,2020-Q4,13405076.0
Summary 3,56,Loan book:  number of loan accounts Units,2021-Q1,13402412.0
Summary 3,56,Loan book:  number of loan accounts Units,2021-Q2,13402697.0
Summary 3,56,Loan book:  number of loan accounts Units,2021-Q3,13391193.0
Summary 3,56,Loan book:  number of loan accounts Units,2021-Q4,13361242.0
Summary 3,56,Loan book:  number of loan accounts Units,2022-Q1,13355255.0
Summary 3,56,Loan book:  number of loan accounts Units,2022-Q2,13317302.0
Summary 3,56,Loan book:  number of loan accounts Units,2022-Q3,13270110.0
Summary 3,56,Loan book:  number of loan accounts Units,2022-Q4,13175368.0
Summary 3,56,Loan book:  number of loan accounts Units,2023-Q1,13158907.0
Summary 3,56,Loan book:  number of loan accounts Units,2023-Q2,13067575.0
Summary 3,56,Loan book:  number of loan accounts Units,2023-Q3,12938856.0
Summary 3,56,Loan book:  number of loan accounts Units,2023-Q4,12857121.0
Summary 3,56,Loan book:  number of loan accounts Units,2024-Q1,12786337.0
Summary 3,56,Loan book:  number of loan accounts Units,2024-Q2,12732563.0
Summary 3,56,Loan book:  number of loan accounts Units,2024-Q3,12633656.0
Summary 3,56,Loan book:  number of loan accounts Units,2024-Q4,12585615.0
Summary 3,56,Loan book:  number of loan accounts Units,2025-Q1,12588212.0
Summary 3,56,Loan book:  number of loan accounts Units,2025-Q2,12521483.0
Summary 3,56,Loan book:  number of loan accounts Units,2025-Q3,12480120.0
Summary 3,56,Loan book:  number of loan accounts Units,2025-Q4,12415537.0
Summary 3,57,Loan book:  balances outstanding £ millions,2007-Q1,1064363.837
Summary 3,57,Loan book:  balances outstanding £ millions,2007-Q2,1108071.119
Summary 3,57,Loan book:  balances outstanding £ millions,2007-Q3,1137898.315
Summary 3,57,Loan book:  balances outstanding £ millions,2007-Q4,1159861.965
Summary 3,57,Loan book:  balances outstanding £ millions,2008-Q1,1177761.935
Summary 3,57,Loan book:  balances outstanding £ millions,2008-Q2,1188616.579
Summary 3,57,Loan book:  balances outstanding £ millions,2008-Q3,1196460.16
Summary 3,57,Loan book:  balances outstanding £ millions,2008-Q4,1200716.184
Summary 3,57,Loan book:  balances outstanding £ millions,2009-Q1,1198412.793
Summary 3,57,Loan book:  balances outstanding £ millions,2009-Q2,1200934.023
Summary 3,57,Loan book:  balances outstanding £ millions,2009-Q3,1203367.755
Summary 3,57,Loan book:  balances outstanding £ millions,2009-Q4,1207300.827
Summary 3,57,Loan book:  balances outstanding £ millions,2010-Q1,1206133.194
Summary 3,57,Loan book:  balances outstanding £ millions,2010-Q2,1208954.073
Summary 3,57,Loan book:  balances outstanding £ millions,2010-Q3,1213372.894
Summary 3,57,Loan book:  balances outstanding £ millions,2010-Q4,1213054.24
Summary 3,57,Loan book:  balances outstanding £ millions,2011-Q1,1212437.425
Summary 3,57,Loan book:  balances outstanding £ millions,2011-Q2,1214655.118
Summary 3,57,Loan book:  balances outstanding £ millions,2011-Q3,1217622.168
Summary 3,57,Loan book:  balances outstanding £ millions,2011-Q4,1218462.921
Summary 3,57,Loan book:  balances outstanding £ millions,2012-Q1,1221480.539
Summary 3,57,Loan book:  balances outstanding £ millions,2012-Q2,1223477.111
Summary 3,57,Loan book:  balances outstanding £ millions,2012-Q3,1227319.003
Summary 3,57,Loan book:  balances outstanding £ millions,2012-Q4,1228664.644
Summary 3,57,Loan book:  balances outstanding £ millions,2013-Q1,1228627.072
Summary 3,57,Loan book:  balances outstanding £ millions,2013-Q2,1230403.306
Summary 3,57,Loan book:  balances outstanding £ millions,2013-Q3,1234449.165
Summary 3,57,Loan book:  balances outstanding £ millions,2013-Q4,1238923.329
Summary 3,57,Loan book:  balances outstanding £ millions,2014-Q1,1243557.078
Summary 3,57,Loan book:  balances outstanding £ millions,2014-Q2,1249870.168
Summary 3,57,Loan book:  balances outstanding £ millions,2014-Q3,1256161.467
Summary 3,57,Loan book:  balances outstanding £ millions,2014-Q4,1260123.296
Summary 3,57,Loan book:  balances outstanding £ millions,2015-Q1,1261592.528
Summary 3,57,Loan book:  balances outstanding £ millions,2015-Q2,1271957.41
Summary 3,57,Loan book:  balances outstanding £ millions,2015-Q3,1281952.557
Summary 3,57,Loan book:  balances outstanding £ millions,2015-Q4,1291408.82
Summary 3,57,Loan book:  balances outstanding £ millions,2016-Q1,1304746.968
Summary 3,57,Loan book:  balances outstanding £ millions,2016-Q2,1316335.301
Summary 3,57,Loan book:  balances outstanding £ millions,2016-Q3,1330802.395
Summary 3,57,Loan book:  balances outstanding £ millions,2016-Q4,1337867.864
Summary 3,57,Loan book:  balances outstanding £ millions,2017-Q1,1352773.135
Summary 3,57,Loan book:  balances outstanding £ millions,2017-Q2,1348201.892
Summary 3,57,Loan book:  balances outstanding £ millions,2017-Q3,1368207.102
Summary 3,57,Loan book:  balances outstanding £ millions,2017-Q4,1379177.816
Summary 3,57,Loan book:  balances outstanding £ millions,2018-Q1,1403345.981
Summary 3,57,Loan book:  balances outstanding £ millions,2018-Q2,1407436.615
Summary 3,57,Loan book:  balances outstanding £ millions,2018-Q3,1420209.566
Summary 3,57,Loan book:  balances outstanding £ millions,2018-Q4,1443817.875
Summary 3,57,Loan book:  balances outstanding £ millions,2019-Q1,1451829.18
Summary 3,57,Loan book:  balances outstanding £ millions,2019-Q2,1465597.795
Summary 3,57,Loan book:  balances outstanding £ millions,2019-Q3,1484893.204
Summary 3,57,Loan book:  balances outstanding £ millions,2019-Q4,1496908.514
Summary 3,57,Loan book:  balances outstanding £ millions,2020-Q1,1507722.89
Summary 3,57,Loan book:  balances outstanding £ millions,2020-Q2,1514824.147
Summary 3,57,Loan book:  balances outstanding £ millions,2020-Q3,1526030.842
Summary 3,57,Loan book:  balances outstanding £ millions,2020-Q4,1541450.526
Summary 3,57,Loan book:  balances outstanding £ millions,2021-Q1,1561573.017
Summary 3,57,Loan book:  balances outstanding £ millions,2021-Q2,1587636.568
Summary 3,57,Loan book:  balances outstanding £ millions,2021-Q3,1601895.207
Summary 3,57,Loan book:  balances outstanding £ millions,2021-Q4,1613466.599
Summary 3,57,Loan book:  balances outstanding £ millions,2022-Q1,1630821.829
Summary 3,57,Loan book:  balances outstanding £ millions,2022-Q2,1648808.333
Summary 3,57,Loan book:  balances outstanding £ millions,2022-Q3,1666487.544
Summary 3,57,Loan book:  balances outstanding £ millions,2022-Q4,1675297.424
Summary 3,57,Loan book:  balances outstanding £ millions,2023-Q1,1675959.06
Summary 3,57,Loan book:  balances outstanding £ millions,2023-Q2,1673074.29
Summary 3,57,Loan book:  balances outstanding £ millions,2023-Q3,1673172.217
Summary 3,57,Loan book:  balances outstanding £ millions,2023-Q4,1671798.628
Summary 3,57,Loan book:  balances outstanding £ millions,2024-Q1,1669970.083
Summary 3,57,Loan book:  balances outstanding £ millions,2024-Q2,1676305.034
Summary 3,57,Loan book:  balances outstanding £ millions,2024-Q3,1674741.461
Summary 3,57,Loan book:  balances outstanding £ millions,2024-Q4,1683406.844
Summary 3,57,Loan book:  balances outstanding £ millions,2025-Q1,1702420.981
Summary 3,57,Loan book:  balances outstanding £ millions,2025-Q2,1707083.465
Summary 3,57,Loan book:  balances outstanding £ millions,2025-Q3,1721260.357
Summary 3,57,Loan book:  balances outstanding £ millions,2025-Q4,1734434.628
